App Name,App ID,Genre,Installs
プライベート＆安全な VPN：TorGuard,net.torguard.openvpn.client,通信,"500,000+"
プラネタリウムVR,jp.co.taosoftware.planetarium,エンタメ,"100,000+"
プランクチャレンジ＆プランクワークアウト：体幹トレーニング,fat.burnning.plank.fitness.loseweight,健康＆フィットネス,"10,000,000+"
プリゼロ,jp.co.osakagas.prizero,出産＆育児,"100,000+"
プレーヤー（dミュージックプレーヤー）,com.nttdocomo.android.dmusic,音楽＆オーディオ,"500,000+"
プログラミングゼミ【低学年から使えるプログラミングアプリ】,com.programmingzemi,教育,"100,000+"
プログラミングプラスアプリ,jp.co.benesse.kochaprogrammingplusapp,教育,"5,000+"
プロジェクトセカイ カラフルステージ！ feat. 初音ミク,com.sega.pjsekai,音楽＆リズム,"1,000,000+"
プロジェクトメイクオーバー Project Makeover,com.bgg.jump,ミニゲーム,"100,000,000+"
プロパティブラザーズホームデザイン,com.storm8.propertybrothers,シミュレーション,"10,000,000+"
プロ野球スピリッツA,jp.konami.prospia,スポーツ,"1,000,000+"
ヘルスケアクリニック厚木,org.h_p_m.atsugi,医療,"10,000+"
ヘルスケアパスポート,com.healthcarepassport,健康＆フィットネス,"1,000+"
ヘルスケア手帳 - 電子お薬手帳アプリ,com.HealthcareNote,医療,"100,000+"
ヘルスコネクト（ベータ版）,com.google.android.apps.healthdata,健康＆フィットネス,"10,000,000+"
ヘルスプラネット  タニタヘルスリンクの健康管理アプリ,jp.healthplanet.healthplanetapp,健康＆フィットネス,"1,000,000+"
ヘルスプラネットWalk,jp.healthplanet.walk,健康＆フィットネス,"50,000+"
ベイビーパンダ キッズゲーム,com.sinyee.babybus.recommendapp.global,教育,"5,000,000+"
ベビーケア – 女の子と男の子のための 赤ちゃんゲーム,com.bonbongame.kids.toddler.baby.care.games,教育,"1,000,000+"
ベビーケア&着せ替えキッズゲーム,com.tabtale.babycareanddressup,ミニゲーム,"10,000,000+"
ベビーケア-保育園ゲーム,air.mwe.babytakingcare,ミニゲーム,"100,000+"
ベビーケアゲーム,com.hippo_kids_games.girls_dress_up.newborn_baby_care,教育,"10,000,000+"
ベビーケア：ベビーゲーム,com.YovoGames.babycare,教育,"50,000,000+"
ペインティング,com.sencatech.iwawa.iwawadraw,教育,"1,000,000+"
ペット ケア ＆ ドレス アップ ゲーム ために キッズ,com.baby.pet.daycare.game,教育,"10,000+"
ペットのおうち,jp.pet_home.app,ライフスタイル,"50,000+"
ペットケアダイアリー- 犬/猫/鼠/兎/鳥/魚の健康管理サー,com.butlerdiary.butlerdiary,ライフスタイル,"10,000+"
ペットノート+ 共有できる健康管理,com.lancerdog.petnote_plus,ライフスタイル,"10,000+"
ペーパークラフト とDIYのアイデア,rstream.diy.papercrafts,ライフスタイル,"1,000,000+"
ホテルズコンバインド - お得な旅行,com.hotelscombined.mobile,旅行＆地域,"5,000,000+"
ホテルズドットコム：ホテル・宿の宿泊を簡単予約,com.hcom.android,旅行＆地域,"10,000,000+"
ホテル予約-格安ホテル,com.tripdealo.hoteldiscounts.app,旅行＆地域,"500,000+"
ホロリー,tv.hololive.life,エンタメ,"100,000+"
ホームクラフト - 家をデザインするゲーム,com.tapblaze.homecraft,ミニゲーム,"10,000,000+"
ホームスケイプ (Homescapes),com.playrix.homescapes,ミニゲーム,"100,000,000+"
ホームデコレーションゲーム,bwebmedia.homedecoration,シミュレーション,"5,000,000+"
ホームデザイナー,com.tamalaki.homedesigner.makeover.blast,ミニゲーム,"1,000,000+"
ホームデザイン - ドリームホーム デザインマッチ3ゲーム,com.homedesign.decorate.house.match3,パズル,"50,000+"
ホームデザイン - 変身ゲーム,com.finik.decorandmatch,パズル,"50,000+"
ホームデザイン メイクオーバー,in.loop.hdmakeover,シミュレーション,"10,000,000+"
ホームデザインドリーム 夢のマイホームを自分の好みにデザイン,com.holycowstudio.homedesigndreams,パズル,"5,000,000+"
ホームデザインドリーム-夢のマイホームを好みにデコリフォーム,com.holycowstudio.myhomemakeoverdesigndreamsdecorate,ミニゲーム,"5,000,000+"
ホームデザイン：ステイケーション変身,com.cookapps.staycation.makeover,シミュレーション,"500,000+"
ホームネットワーク,com.panasonic.psn.android.hmdectjp,ライフスタイル,"100,000+"
ホームネットワークセキュリティ,com.trendmicro.diamond.sdk,仕事効率化,"5,000+"
ポケコロ かわいいアバターで楽しむきせかえゲーム,jp.cocone.pocketcolony,ソーシャルネットワーク,"1,000,000+"
ポケット コード: プログラミングを学ぼう,org.catrobat.catroid,教育,"1,000,000+"
ポケットバックアップ,storefront.jp.pocketbackup,仕事効率化,"1,000+"
ポケット語学 ＜NHK出版の英語学習アプリ＞,jp.pocket_gogaku,教育,"10,000+"
ポスター作成：ポップデザインチラシ名刺画像広告カード作り,cn.leminet.poster,アート＆デザイン,"10,000+"
ポッドキャスト、ミュージック FM 、音楽 ラジオ おすすめ,radio.fm.live.online.podcasts.player.free.podio,音楽＆オーディオ,"100,000+"
ポッドキャストラジオの音楽 - Castbox,com.podcast.podcasts,ニュース＆雑誌,"10,000,000+"
ポリトピアの戦い (Battle of Polytopia),air.com.midjiwan.polytopia,頭脳系,"10,000,000+"
ポートクラフト：ボートビルディングゲーム2020,com.survivalcrafting.ship.yellow.craft.hotel.addicting.sea.games.mycraft.eden.exploration.lite.build.roblox.simulator.joy.city,アドベンチャー,"5,000,000+"
マイホームデザインｰモダンシティ,com.cookapps.ff.moderncity,パズル,"50,000,000+"
マイマガジン-dポイント･クーポンも！お得なニュースアプリ,com.nttdocomo.android.mymagazine,ニュース＆雑誌,"10,000,000+"
マインドフルネス・アプリ - みんなのための瞑想,se.lichtenstein.mind.en,健康＆フィットネス,"1,000,000+"
マインブロッククラフト: 惑星クラフト,com.craftgames.plntcrft,アドベンチャー,"10,000,000+"
マイ日記：写真日記帳アプリ・ダイアリー・毎日日記・にっき,mydiary.journal.diary.diarywithlock.diaryjournal.secretdiary,ライフスタイル,"10,000,000+"
マカフィーセキュリティ：プロキシ VPN ＆ウイルス対策検知,com.wsandroid.suite,ツール,"50,000,000+"
マガストア デジタル雑誌書店,jp.magastore,ニュース＆雑誌,"1,000+"
マガポケ -週刊少年マガジン公式アプリ「マガジンポケット」,jp.co.kodansha.android.magazinepocket,マンガ,"5,000,000+"
マクドナルド,jp.co.mcdonalds.android,フード＆ドリンク,"10,000,000+"
マジック:ザ・ギャザリング アリーナ,com.wizards.mtga,カード,"1,000,000+"
マスウェイ,com.bagatrix.mathway.android,教育,"10,000,000+"
マッチングアプリ 婚活はCoupLink-婚活/恋活,jp.couplink,出会い,"100,000+"
マッチングアプリ-タップル,jp.co.matchingagent.cocotsure,出会い,"1,000,000+"
マッチングトン·マンション,com.matchington.mansion,パズル,"100,000,000+"
ママ そして 新生児 赤ちゃん ケア,com.cb.pregnancygames.babygames.caregames,頭脳系,"5,000,000+"
ママ 赤ちゃん ケア 新生児 保育園,com.sms.caregame,出産＆育児,"1,000,000+"
ママデイズ-栄養士監修離乳食レシピ動画と育児記録・授乳アプリ,tv.every.mamadays,出産＆育児,"100,000+"
マリオカート ツアー,com.nintendo.zaka,アクション,"100,000,000+"
マリッシュ(marrish) 婚活・再婚マッチングアプリ,com.marrish.app,出会い,"500,000+"
マロン-チャットやビデオ通話で気軽にスッキリ,com.marronmarron.marron,ソーシャルネットワーク,"100,000+"
マンガ ＵＰ！異世界漫画や名作漫画、人気マンガの漫画アプリ,com.square_enix.android_googleplay.mangaup_jp,マンガ,"1,000,000+"
マンガBANG！,com.mangabang,マンガ,"1,000,000+"
マンガMee,jp.co.shueisha.mangamee,マンガ,"1,000,000+"
マンガPark-人気マンガが毎日更新 待てば読める漫画アプリ,jp.co.hakusensha.mangapark,マンガ,"1,000,000+"
マンガがうがう～異世界漫画・悪役令嬢まんがが読める～,jp.futabanet.gaugau.app,マンガ,"1,000,000+"
マンガほっと,jp.co.nspictures.mangahot,マンガ,"500,000+"
マンガアプリ - コミックシーモア本棚,jp.co.nttsolmare.cmoatab,マンガ,"1,000,000+"
マンガボックス -人気漫画が毎日読める-,com.dena.mj,マンガ,"5,000,000+"
マンガワン-小学館のオリジナル漫画を毎日配信,jp.co.comic.mangaone,マンガ,"5,000,000+"
マンガ読むならサイコミ！人気の漫画・コミックを多数配信,com.cygames.cycomi,マンガ,"1,000,000+"
マンション管理士 2023年受験 過去問題集アプリ,bloom.apps07,教育,"1,000+"
マンボ-ランダムなビデオチャットとライブストリーム,com.appworks.mambo.app,ソーシャルネットワーク,"500,000+"
マージ デザイナー(Merge Designer),com.yunbu.merge.design,パズル,"100,000+"
ミクチャ - ライブ配信&動画が視聴できる生配信アプリ,tv.mixch.android,ソーシャルネットワーク,"1,000,000+"
ミッフィー カートゥーン子供向けゲーム,com.edujoy.Miffy.Games,教育,"1,000,000+"
ミニオンラッシュ: ランニングゲーム,com.gameloft.android.ANMP.GloftDMHM,ミニゲーム,"500,000,000+"
ミニブロッククラフト,mini.block.craft.free.mc,ミニゲーム,"100,000,000+"
ミュージック,com.sonyericsson.music,音楽＆オーディオ,"100,000,000+"
ミュージック -歌詞付き音楽プレイヤー-,caios.android.music,音楽＆オーディオ,"100,000+"
"ミュージックFM -音楽をオフラインで再生, 音楽プレーヤー",com.musifm.music.player.free,音楽＆オーディオ,"50,000+"
ミレール - 公式動画配信サービス,video.mirail.android,動画プレーヤー＆エディタ,"10,000+"
メイクアップDIY,com.crazylabs.diy.make.up,シミュレーション,"50,000,000+"
メイクアップガールズ- ユニコー,com.pazugames.makeupgirlsunicorn,ミニゲーム,"1,000,000+"
メイクアップスタジオ: プロジェクトメイクオーバー,makeup.studio.makeover.salon.master,シミュレーション,"100,000+"
メイクアップマスター: ビューティーサロン,com.beauty.salon.girl.makeup.game.gp,シミュレーション,"10,000,000+"
メイクアップ・キット - カラー・ミックス,com.apetrus.makeup,シミュレーション,"10,000,000+"
メイクゲーム：DIYファッションスタイリング,diy.makeup.master.artist.stylist,シミュレーション,"10,000,000+"
メッセンジャー SMS - テキストメッセージ,com.sms.messenger,通信,"1,000,000+"
メッセンジャー：テキストメッセージ、SMS,messages.chat.free.text.messaging.sms,通信,"1,000,000+"
メッセージ:SMSチャットメッセンジャーアプリ,sms.app.messages.app.message.box.message.me,通信,"10,000,000+"
メッセージングSMS,com.banana.studio.sms,通信,"5,000,000+"
メディバンペイント - マンガイラスト・簡単お絵描き,com.medibang.android.paint.tablet,アート＆デザイン,"10,000,000+"
メモ帳 - シンプルなメモ帳ノートアプリ、メモ管理（めも帳）,com.komorebi.memo,ツール,"5,000,000+"
メモ帳、メモ、リスト、ノート、メモアプリ - Notein,notes.notepad.checklist.calendar.todolist.notebook,仕事効率化,"1,000,000+"
メール-高速で安全なメール,com.easilydo.mail,仕事効率化,"5,000,000+"
メールアプリCosmoSia：Gmail ヤフー ドコモ対応,com.access_company.android.nfcommunicator,通信,"1,000,000+"
モバイル·レジェンド: Bang Bang,com.mobile.legends,アクション,"500,000,000+"
モンスターのメイクアップゲーム,com.kid58.lianyong.salon,教育,"1,000,000+"
モンスターストライク,jp.co.mixi.monsterstrike,アクション,"10,000,000+"
ヤフオク! - ネットオークション、フリマアプリ,jp.co.yahoo.android.yauction,ショッピング,"10,000,000+"
ヤンジャン！,jp.co.shueisha.youngjump.android,マンガ,"1,000,000+"
ユーキャン資格本アプリ,jp.co.u_can.shikakubon,教育,"10,000+"
ヨガ | Down Dog,com.downdogapp,健康＆フィットネス,"5,000,000+"
ヨガ 初心者 アプリ-ヨガ 自宅ストレッチ ,yogaworkouts.dailyyoga.yogafitness,健康＆フィットネス,"1,000,000+"
ヨガ 痩せる-  毎日 ヨガ ストレッチ,yogaworkouts.loseweight.dailyyoga,健康＆フィットネス,"1,000,000+"
ヨガのワークアウト - 毎日のフィットネスのためのヨガ＆瞑想,com.homefit.yoga.health,健康＆フィットネス,"1,000,000+"
ヨガ：ポーズとクラス,com.vgfit.yoga,健康＆フィットネス,"1,000,000+"
ライフアフター,com.netease.mrzhna,ロールプレイング,"10,000,000+"
ライブスコア 365Scores,com.scores365,スポーツ,"50,000,000+"
ライブフライトトラッカー - オンラインフライトスケジュール,com.live.flighttracker,旅行＆地域,"1,000,000+"
ライブ天気: 天気予報,com.weather.nold.forecast,天気,"100,000+"
ライブ配信マシェライブ - ビデオ通話とチャットで通話アプリ,com.fdc_machetalk_viewer,エンタメ,"100,000+"
リトルパンダワールド,com.sinyee.babybus.world,教育,"100,000,000+"
リトルパンダ：プリンセスのメイクアップ,com.sinyee.babybus.princessII,教育,"50,000,000+"
リトルパンダ：プリンセスサロン,com.kid58.lianyong.princessIII,教育,"50,000,000+"
リボン-ToDoリストとタスク管理,kr.co.a7to80.myremind,ライフスタイル,"50,000+"
リモートワークならワークプレイスの検索・予約アプリ Suup,me.suup.app,ライフスタイル,"1,000+"
リリーの ガーデニング大作戦 (Lily's Garden),dk.tactile.lilysgarden,パズル,"50,000,000+"
リルック: マインドフルネス瞑想アプリ 睡眠に効く瞑想音楽も,dev.relook.relook,健康＆フィットネス,"50,000+"
リーグ・オブ・レジェンド：ワイルドリフト,com.riotgames.league.wildrift,頭脳系,"50,000,000+"
ルナルナ,jp.co.mti.android.lunalunalite,健康＆フィットネス,"5,000,000+"
ルナルナ ベビー：妊娠したママを妊娠中から出産までサポート！,com.mti.lunababy,出産＆育児,"100,000+"
ルードゲーム-サイコロボードゲーム,com.iz.ludo.saga.king.star.dice.board.games,ボード,"5,000,000+"
ルームプランナー：お部屋のインテリア＆お家の間取りの3Dデ,com.icandesignapp.all,住まい＆インテリア,"10,000,000+"
レシピー 英語が趣味になるアプリ,net.polyglots,教育,"100,000+"
レジェンド・オブ・ルーンテラ,com.riotgames.legendsofruneterra,カード,"10,000,000+"
レストランゲーム - Cafeland,com.gamegos.mobile.cafeland,シミュレーション,"10,000,000+"
レッツプレイ！オインクゲームズ,com.oinkgames.dag,ボード,"10,000+"
レベル・レーシング,com.hutchgames.rebelracing,レース,"50,000,000+"
レースマスター 3D (Race Master 3D),com.easygames.race,レース,"100,000,000+"
レース：ロケットアリーナカーエクストリーム,com.smokoko.race,レース,"10,000,000+"
ロケットクリーナー,com.my.boost.phone.friend,ツール,"1,000,000+"
ロゴメーカー - ロゴクリエーター、ジェネレーター＆デザイナ,com.irisstudio.logomaker,写真,"10,000,000+"
ロゴメーカー：グラフィックデザインとロゴテンプレート,com.createlogo.logomaker,アート＆デザイン,"10,000,000+"
ロボット掃除機-いたずら,com.nechapps.robocleaner,エンタメ,"10,000+"
ロンドンクラフト：工芸および建築ゲーム2018,com.survivalcrafting.crafting.building.minecraft.free.pocket.exploration.lite.london.craft.bus.subway.yellow.taxi.city.builder,ミニゲーム,"10,000,000+"
ローチケ電子チケット,jp.lhe.ebillet,エンタメ,"1,000,000+"
ロードモバイル:戦略戦争バトルゲーム – ストラテジーRPG,com.igg.android.lordsmobile,頭脳系,"100,000,000+"
ロールプレイヤー - ボードゲーム,hr.mipmap.rollplayer,ボード,"1,000+"
ワイルドクラフト：動物シムオンライン3D,com.turborocketgames.wildcraft,シミュレーション,"50,000,000+"
ワオっち！ランド,com.waocorp.waochi.onakameiro,教育,"500,000+"
ワールドウォーヒーローズ：ＦＰＳ戦争ゲーム,com.gamedevltd.wwh,アクション,"100,000,000+"
ワールドクラフト: 3Dブロッククラフト,com.craftgames.worldcrft,アーケード,"10,000,000+"
ワールド・オブ・ウォーシップ・ブリッツ【戦争・戦艦ゲーム】,net.wargaming.wows.blitz,アクション,"10,000,000+"
ヴァイキングライズ,com.igg.android.vikingriseglobal,頭脳系,"5,000,000+"
一休.com：旅行・ホテル・旅館・ビジネスホテル 予約,com.ikyu.ikyu,旅行＆地域,"100,000+"
七つの大罪 光と闇の交戦 : グラクロ,com.netmarble.nanatsunotaizai,ロールプレイング,"1,000,000+"
不動産検索 マンション/戸建て/土地をまとめて検索,com.nifty.myhome.buy,住まい＆インテリア,"100,000+"
世界の覇者3 - 二戦ターン制戦略ゲーム,com.easytech.wc3,頭脳系,"5,000,000+"
世界の覇者4 - 二戦戦術軍事ゲーム,com.easytech.wc4.android,頭脳系,"1,000,000+"
世界史一問一答（解説付き）,jp.co.gakkonet.trainingsekaishihs,教育,"100,000+"
中学・社会・歴史　リンクス,com.ANTARESWORKS.HistoryChugaku,教育,"1,000+"
中学歴史一問一答,com.history005net.icimon,教育,"100,000+"
中学社会 : 歴史 地理 公民,com.gloding.android.TyugakuShakai,教育,"10,000+"
中学社会 地理・歴史・公民,jp.co.gakkonet.trainingshakaijh,教育,"500,000+"
中学社会 地理・歴史・公民 for School,jp.co.gakkonet.trainingshakaijhp,教育,100+
中高年出会系マッチングで使い放題チャットアプリ ミドルマッチ,com.tomodachimatchi.middlematch,ソーシャルネットワーク,"10,000+"
乗換案内　電車やバス乗り換え案内 時刻表 運行情報,jp.co.jorudan.nrkj,地図＆ナビ,"10,000,000+"
住宅用 SECOM Home Security App.,jp.co.secom.sp.homesecurityApp,ライフスタイル,"50,000+"
使い放題の出会系アプリ タダキュン気軽にチャットでマッチング,com.kyunz.tadakyun,ソーシャルネットワーク,"100,000+"
信長の野望 覇道,jp.co.koeitecmo.Power,シミュレーション,"100,000+"
光熱費 メモ 記録 電気代 ガス代 水道代 光熱費管理アプリ,tokyo.yuz.lightheatcost,ファイナンス,"10,000+"
八分帝国,com.acram.EightMinuteEmpire,ボード,"5,000+"
共有ToDoリスト: We-Do 家族・恋人でタスク共有,net.futasaji.keep,仕事効率化,"10,000+"
写真キラキラ: 簡単キラキラペンとカラーフィルター,app.website.addquick.glitterpen,写真,"1,000,000+"
写真保存アプリ: 写真・ビデオ用のクラウドストレージ,ru.mail.cloud,仕事効率化,"10,000,000+"
写真加工アプリ & 画像編集 — コラージュ、画像加工アプリ,photoeditor.layout.collagemaker,写真,"100,000,000+"
出会系チャットアプリ｢サクッと｣暇つぶしトークでマッチング,com.sakuch,ソーシャルネットワーク,"100,000+"
出前館,com.demaecan.androidapp,フード＆ドリンク,"1,000,000+"
"初画面天気 - 予報, weather",com.firstscreen.weather,天気,"5,000,000+"
動画で英語学習 - VoiceTube (ボイスチューブ),org.redidea.voicetube,教育,"1,000,000+"
動画編集アプリ- Video.Guru,videoeditor.videomaker.videoeditorforyoutube,動画プレーヤー＆エディタ,"50,000,000+"
化学,com.chemistry,教育,"5,000,000+"
原神,com.miHoYo.GenshinImpact,アドベンチャー,"50,000,000+"
名画フィルター,com.peace.ArtFilter,写真,"10,000+"
名画ブロックジグソーパズル,com.RabbitFlower.Masterpiece,パズル,"10,000+"
周期表 2023,mendeleev.redlime,教育,"5,000,000+"
哺乳類のドキュメンタリービデオオンライン,animalesmamiferos.documentalesmamiferos.com,エンタメ,"10,000+"
地上波テレビ 視聴、ワンセグ 地デジ リアルタイム配信,com.gurugurutv.japan,エンタメ,"100,000+"
地図アプリ-ゼンリンの地図・本格カーナビ-ゼンリン地図ナビ,jp.dmapnavi.navi02,地図＆ナビ,"1,000,000+"
地図マピオン - 距離計測、海抜表示、マップコード表示も便利,jp.co.mapion.android.app.maps,地図＆ナビ,"1,000,000+"
地域の天気予報-正確な天気とアラート,life.channel.accurate.local.weather.forecast,天気,"5,000,000+"
城とドラゴン,jp.co.asobism_castleanddragon,頭脳系,"1,000,000+"
壁紙アイコンきせかえ +HOME（プラスホーム）,jp.co.a_tm.android.launcher,カスタマイズ,"10,000,000+"
大人のビデオ通話で癒しの時間・ビデオチャット-Connect,net.ap.connect.android,ソーシャルネットワーク,"500,000+"
大征服者：ローマ- オフラインの軍事戦略文明ゲーム,com.easytech.rome.android,頭脳系,"1,000,000+"
天気,com.google.android.wearable.weather,天気,"500,000+"
天気、天気予報、気象レーダー、気象警報、ライブ天気,com.weather.live.forecast.amwidget,天気,"1,000,000+"
天気はどうですか？,com.fsoydan.howistheweather,天気,"50,000+"
天気ライブº,com.apalon.weatherlive,天気,"500,000+"
天気予報-ライブ天気と正確な天気,com.accurate.forecast.live.weather.channel,天気,"1,000,000+"
天気予報-ローカル気象警報-デスクトップウィジェット,live.weather.vitality.studio.forecast.widget,天気,"5,000,000+"
天気予報・雨雲レーダー・台風の天気予報,yong.tools.life.weather,天気,"5,000,000+"
天気予報＆ウィジェット - weawow,com.weawow,天気,"5,000,000+"
天気予報＆ウィジェット＆レーダー,com.channel.weather.forecast,天気,"10,000,000+"
天気予報＆気象レーダー,com.accurate.weather.forecast.live,天気,"10,000,000+"
天気天気: 天気予報アプリ,com.lifeoverflow.app.weather,天気,"1,000,000+"
太鼓の達人プラス,com.bandainamcoent.taikogp,音楽＆リズム,"5,000,000+"
女の子のためのゲーム - ピクセルの世界：少しポニークラフト,com.tinydragonadventuregames.pony.crafting.unicorn.game.girls.color.quest.pet.building.minecraft.cube.pixel.rainbow.secret.free,シミュレーション,"10,000,000+"
女性のフィットネス - 女性のためのワークアウト,women.workout.female.fitness,健康＆フィットネス,"50,000,000+"
女性向け減量アプリ - 自宅でワークアウト,loseweightapp.loseweightappforwomen.womenworkoutathome,健康＆フィットネス,"50,000,000+"
妊娠 + | ん必見のマタニテアプリ。毎週届く妊娠・出産情報,com.hp.pregnancy.lite,出産＆育児,"10,000,000+"
妊娠 出産 ならニナル：妊婦さんに役立つ陣痛・妊娠アプリ,jp.co.eversense.ninaru,出産＆育児,"500,000+"
妊娠した ママ そして 赤ちゃん ケア ゲーム,com.fp.pregnant.mommy.baby.care.games,ミニゲーム,"1,000,000+"
妖怪ウォッチ ぷにぷに,com.Level5.YWP,パズル,"5,000,000+"
婚活ならブライダルネット－マッチングアプリで真面目な出会い,jp.co.bridalnet,出会い,"50,000+"
子供も楽しくプログラミング学習 - 『まなんでパズル』,com.inexus.app.kids,教育,"1,000+"
子供を探す: 子供の位置情報アプリ,org.findmykids.app,出産＆育児,"10,000,000+"
子供用コーディングゲーム - 遊びながらコーディング学習,com.internetdesignzone.kidlolandcoding,教育,"100,000+"
学生限定ひまトーク&音声チャットSNS - サークリー,jp.circley,ソーシャルネットワーク,"50,000+"
安心セキュリティとウイルス対策 | Lookout,com.lookout,ツール,"100,000,000+"
家事・収納・100均のアイデア-LIMIA,limia.jp.limia,住まい＆インテリア,"1,000,000+"
家族のカレンダー,jp.android.hiron.FamilyCalendar,ツール,"50,000+"
家族や所有物を記録＆家族年表と自分史を作る - ファミリスト,com.fuk.teamnet.familistapp,ライフスタイル,"5,000+"
家族をみまもるならファミリーネットワークサービス,jp.family_network,ライフスタイル,"10,000+"
家族アルバム みてね - 子供の写真や動画を共有、整理,us.mitene,出産＆育児,"5,000,000+"
家族ダイアリー 〜交換日記アプリ〜,com.sekky.kibunya,ソーシャルネットワーク,"5,000+"
家計簿-カナヘイのストーリー×お金管理アプリ,jp.united.app.kanahei.money,ファイナンス,"1,000,000+"
寝たまんまヨガ 簡単瞑想 - 睡眠・癒し・マインドフルネス,com.world.netamanma,健康＆フィットネス,"10,000+"
將軍の栄光3: 戦争ストラテジーゲーム,com.easytech.iron.android,頭脳系,"500,000+"
小学生手書き漢字ドリル1026 - はんぷく学習シリーズ,jp.co.gakkonet.quizninjategakikanjidrill,教育,"1,000,000+"
小学生算数学習：ハンター算数　計算ドリルの小学校算数アプリ,com.goobee.HuterMath,教育,"10,000+"
少年ジャンプ＋ 人気漫画が読める雑誌アプリ,com.access_company.android.sh_jumpplus,マンガ,"5,000,000+"
崩壊：スターレイル,com.HoYoverse.hkrpgoversea,アドベンチャー,"10,000,000+"
工芸品とアートプロジェクト,com.rstream.crafts,ライフスタイル,"1,000,000+"
幼児 ゲーム & 子供 パズル & こども 知育 2-4歳,gen.tech.keiki.world.learning,教育,"1,000,000+"
幼児向け 数え方・数字の勉強ができる教育アプリ！ かずあそび,com.goobee.GooBeeNumberGame,教育,"100,000+"
幼児向け英語教育アプリで学習！ ABC Goobee,com.goobee.GooBeeWordGame_EN,教育,"100,000+"
忍者マストダイ,com.pandadagames.ninja.global,アクション,"1,000,000+"
恋庭(Koiniwa)-ゲーム×マッチング-,jp.bankofincubation.koiniwa,出会い,"100,000+"
恋愛レストラン-アイドルゲーム,com.loverestaurant.jlyt,ミニゲーム,"1,000,000+"
惑星ブロック サバイバルクラフトオンライン,com.slgames.plnt,アドベンチャー,"500,000+"
戦国布武：我が天下戦国編,com.jdgames.p20n.googleplay,頭脳系,"1,000,000+"
戦国心探し - 歴史コレクションゲーム,jp.zenapp.sengokuz,シミュレーション,"10,000+"
捨てメアド (InstAddr),air.kukulive.mailnow,ツール,"1,000,000+"
授乳用トラッカー、赤ちゃんの食事と搾乳の記録,com.whisperarts.kids.breastfeeding,出産＆育児,"1,000,000+"
放置少女 - 百花繚乱の萌姫たち,jp.glee.girl,ロールプレイング,"1,000,000+"
数学 - 中学数学 & 数学問題,com.companyname.MaturaMatematyka,教育,"1,000,000+"
数学ゲーム - たし算、ひき算、かけ算、わり算,com.rvappstudios.math.games.kids.addition.subtraction.multiplication.division,教育,"10,000,000+"
数学テスト,com.holucent.math,教育,"1,000,000+"
数学トレーニング（中学1年・2年・3年の数学計算勉強アプリ）,jp.co.gakkonet.trainingsugaku,教育,"500,000+"
数学公式集（中学数学・高校数学の公式解説集）,jp.co.trips.glossarymathformula,教育,"100,000+"
数学検定・数学計算トレーニング（中学生数学勉強アプリ）,jp.co.gakkonet.trainingsuken,教育,"100,000+"
整理しやすいシンプルノート・メモ帳 - Nota,com.lancerdog.nota,ビジネス,"10,000+"
新信長の野望,com.bbgame.nobunaga.gp.jp,頭脳系,"100,000+"
新生児  ベビーケア - ベビー ゲーム,com.pms.pregnant.mommy.games.newborn.care,ロールプレイング,"10,000+"
新生児 ツイン 赤ちゃん お手入れ ゲーム,com.kidscent.newborn.twinbaby.caregames,教育,"100,000+"
新生児ケア乳母ベビーシッター,com.mobigamesstudio.baby.care.nanny.baby.sitting,ミニゲーム,"50,000+"
日テレTADA,jp.co.ntv.movieplayer,エンタメ,"1,000,000+"
日本のカレンダー,com.crossfact.nipponcalendar,ライフスタイル,"1,000,000+"
日本のテレビ放送,com.kwakami.tv_japan,エンタメ,"500,000+"
日本のライブテレビ,nihontv.apymx,エンタメ,"100,000+"
日本の歴史クイズ - 日本史 一問一答,jp.co.gakkonet.quizbasicnihonshi2,教育,"100,000+"
日本史一問一答（解説付き）,jp.co.gakkonet.trainingnihonshihs,教育,"100,000+"
日本経済新聞 電子版【公式】／経済ニュースアプリ,com.nikkei.newspaper,ニュース＆雑誌,"1,000,000+"
旧版ツイキャス配信アプリ,com.sidefeed.TCLive,ソーシャルネットワーク,"1,000,000+"
映画.com,com.eiga.app.android,ライフスタイル,"500,000+"
暇つぶし・ひまトーク・ランダム通話アプリ：ランダムチャット,com.randomchat,ソーシャルネットワーク,"500,000+"
最長１週間の献立が簡単に作れる『ミーニュー』,jp.menew.menewapp,フード＆ドリンク,"500,000+"
月鏡,com.daylightmap.moon.pro.android,書籍＆参考書,"100,000+"
有名な絵画,com.habapps.paintingsnew,アート＆デザイン,"5,000+"
有名な芸術-絵画,com.acornstudio.NameThatPainting,雑学,"100,000+"
有名人 - 世界と偉大な人物の歴史に関するクイズ,com.asmolgam.famouspeople,雑学,"1,000,000+"
"朝の瞑想 - マインドフルネス 瞑想, 癒し, 目覚め",uk.co.meditation.morning.meditations,健康＆フィットネス,"10,000+"
朝日新聞デジタル - 最新ニュースを深掘り！,com.asahi.tida.tablet,ニュース＆雑誌,"1,000,000+"
材料から選ぶSuperCookのレシピ,com.supercook.app,フード＆ドリンク,"1,000,000+"
東カレデート,jp.co.matchalarm.matchlounge,ソーシャルネットワーク,"50,000+"
東海道(Tokaido)™,com.funforgedigital.tokaido,ボード,"100,000+"
格安のフライトと航空会社のチケット — WayAway,com.jetradar,旅行＆地域,"1,000,000+"
